lat,lon,current_speed,free_flow_speed,congestion_factor
44.37500000000002,26.11499999999997,21.0,21.0,0.0
44.37500000000002,26.11999999999997,46.0,46.0,0.0
44.37500000000002,26.124999999999968,55.0,55.0,0.0
44.37500000000002,26.129999999999967,48.0,48.0,0.0
44.37500000000002,26.134999999999966,46.0,46.0,0.0
44.37500000000002,26.139999999999965,15.0,24.0,0.375
44.37500000000002,26.144999999999964,57.0,57.0,0.0
44.37500000000002,26.149999999999963,42.0,42.0,0.0
44.37500000000002,26.154999999999962,44.0,44.0,0.0
44.37500000000002,26.15999999999996,60.0,60.0,0.0
44.37500000000002,26.16499999999996,48.0,48.0,0.0
44.37500000000002,26.16999999999996,51.0,51.0,0.0
44.37500000000002,26.174999999999958,56.0,56.0,0.0
44.37500000000002,26.179999999999957,26.0,26.0,0.0
44.37500000000002,26.184999999999956,46.0,46.0,0.0
44.37500000000002,26.189999999999955,45.0,45.0,0.0
44.37500000000002,26.194999999999954,53.0,53.0,0.0
44.37500000000002,26.199999999999953,57.0,57.0,0.0
44.37500000000002,26.204999999999952,56.0,56.0,0.0
44.37500000000002,26.20999999999995,56.0,56.0,0.0
44.37500000000002,26.21499999999995,83.0,83.0,0.0
44.37500000000002,26.21999999999995,81.0,81.0,0.0
44.37500000000002,26.224999999999948,67.0,67.0,0.0
44.380000000000024,25.96,54.0,54.0,0.0
44.380000000000024,25.965,59.0,59.0,0.0
44.380000000000024,25.97,59.0,59.0,0.0
44.380000000000024,25.974999999999998,59.0,59.0,0.0
44.380000000000024,25.979999999999997,59.0,59.0,0.0
44.380000000000024,25.984999999999996,59.0,59.0,0.0
44.380000000000024,25.989999999999995,59.0,59.0,0.0
44.380000000000024,25.994999999999994,69.0,69.0,0.0
44.380000000000024,25.999999999999993,67.0,67.0,0.0
44.380000000000024,26.004999999999992,67.0,67.0,0.0
44.380000000000024,26.00999999999999,67.0,67.0,0.0
44.380000000000024,26.01499999999999,60.0,60.0,0.0
44.380000000000024,26.01999999999999,60.0,60.0,0.0
44.380000000000024,26.024999999999988,43.0,47.0,0.08510638297872342
44.380000000000024,26.029999999999987,53.0,53.0,0.0
44.380000000000024,26.034999999999986,53.0,53.0,0.0
44.380000000000024,26.039999999999985,51.0,51.0,0.0
44.380000000000024,26.044999999999984,53.0,53.0,0.0
44.380000000000024,26.049999999999983,55.0,55.0,0.0
44.380000000000024,26.054999999999982,126.0,126.0,0.0
44.380000000000024,26.05999999999998,55.0,55.0,0.0
44.380000000000024,26.06499999999998,50.0,50.0,0.0
44.380000000000024,26.06999999999998,44.0,44.0,0.0
44.380000000000024,26.074999999999978,29.0,42.0,0.30952380952380953
44.380000000000024,26.079999999999977,44.0,44.0,0.0
44.380000000000024,26.084999999999976,44.0,44.0,0.0
44.380000000000024,26.089999999999975,41.0,41.0,0.0
44.380000000000024,26.094999999999974,17.0,17.0,0.0
44.380000000000024,26.099999999999973,32.0,32.0,0.0
44.380000000000024,26.104999999999972,57.0,57.0,0.0
44.380000000000024,26.10999999999997,57.0,57.0,0.0
44.380000000000024,26.11499999999997,42.0,42.0,0.0
44.380000000000024,26.11999999999997,32.0,50.0,0.36
44.380000000000024,26.124999999999968,58.0,58.0,0.0
44.380000000000024,26.129999999999967,31.0,31.0,0.0
44.380000000000024,26.134999999999966,15.0,26.0,0.42307692307692313
44.380000000000024,26.139999999999965,23.0,37.0,0.3783783783783784
44.380000000000024,26.144999999999964,50.0,50.0,0.0
44.380000000000024,26.149999999999963,42.0,42.0,0.0
44.380000000000024,26.154999999999962,44.0,44.0,0.0
44.380000000000024,26.15999999999996,48.0,48.0,0.0
44.380000000000024,26.16499999999996,46.0,46.0,0.0
44.380000000000024,26.16999999999996,30.0,40.0,0.25
44.380000000000024,26.174999999999958,33.0,45.0,0.2666666666666667
44.380000000000024,26.179999999999957,26.0,26.0,0.0
44.380000000000024,26.184999999999956,53.0,53.0,0.0
44.380000000000024,26.189999999999955,52.0,52.0,0.0
44.380000000000024,26.194999999999954,52.0,52.0,0.0
44.380000000000024,26.199999999999953,56.0,56.0,0.0
44.380000000000024,26.204999999999952,51.0,51.0,0.0
44.380000000000024,26.20999999999995,57.0,57.0,0.0
44.380000000000024,26.21499999999995,62.0,62.0,0.0
44.380000000000024,26.21999999999995,66.0,66.0,0.0
44.380000000000024,26.224999999999948,66.0,66.0,0.0
44.385000000000026,25.96,59.0,59.0,0.0
44.385000000000026,25.965,59.0,59.0,0.0
44.385000000000026,25.97,59.0,59.0,0.0
44.385000000000026,25.974999999999998,59.0,59.0,0.0
44.385000000000026,25.979999999999997,63.0,63.0,0.0
44.385000000000026,25.984999999999996,63.0,63.0,0.0
44.385000000000026,25.989999999999995,63.0,63.0,0.0
44.385000000000026,25.994999999999994,60.0,60.0,0.0
44.385000000000026,25.999999999999993,55.0,55.0,0.0
44.385000000000026,26.004999999999992,55.0,55.0,0.0
44.385000000000026,26.00999999999999,55.0,55.0,0.0
44.385000000000026,26.01499999999999,60.0,60.0,0.0
44.385000000000026,26.01999999999999,60.0,60.0,0.0
44.385000000000026,26.024999999999988,43.0,48.0,0.10416666666666663
44.385000000000026,26.029999999999987,38.0,49.0,0.22448979591836737
44.385000000000026,26.034999999999986,51.0,51.0,0.0
44.385000000000026,26.039999999999985,51.0,51.0,0.0
44.385000000000026,26.044999999999984,50.0,50.0,0.0
44.385000000000026,26.049999999999983,48.0,48.0,0.0
44.385000000000026,26.054999999999982,48.0,48.0,0.0
44.385000000000026,26.05999999999998,48.0,48.0,0.0
44.385000000000026,26.06499999999998,48.0,48.0,0.0
44.385000000000026,26.06999999999998,39.0,39.0,0.0
44.385000000000026,26.074999999999978,56.0,56.0,0.0
44.385000000000026,26.079999999999977,44.0,44.0,0.0
44.385000000000026,26.084999999999976,51.0,51.0,0.0
44.385000000000026,26.089999999999975,56.0,56.0,0.0
44.385000000000026,26.094999999999974,47.0,47.0,0.0
44.385000000000026,26.099999999999973,46.0,46.0,0.0
44.385000000000026,26.104999999999972,38.0,38.0,0.0
44.385000000000026,26.10999999999997,47.0,47.0,0.0
44.385000000000026,26.11499999999997,42.0,42.0,0.0
44.385000000000026,26.11999999999997,28.0,28.0,0.0
44.385000000000026,26.124999999999968,54.0,54.0,0.0
44.385000000000026,26.129999999999967,54.0,54.0,0.0
44.385000000000026,26.134999999999966,52.0,52.0,0.0
44.385000000000026,26.139999999999965,15.0,19.0,0.21052631578947367
44.385000000000026,26.144999999999964,39.0,39.0,0.0
44.385000000000026,26.149999999999963,50.0,50.0,0.0
44.385000000000026,26.154999999999962,40.0,40.0,0.0
44.385000000000026,26.15999999999996,44.0,44.0,0.0
44.385000000000026,26.16499999999996,46.0,46.0,0.0
44.385000000000026,26.16999999999996,33.0,42.0,0.2142857142857143
44.385000000000026,26.174999999999958,48.0,48.0,0.0
44.385000000000026,26.179999999999957,54.0,54.0,0.0
44.385000000000026,26.184999999999956,53.0,53.0,0.0
44.385000000000026,26.189999999999955,53.0,53.0,0.0
44.385000000000026,26.194999999999954,52.0,52.0,0.0
44.385000000000026,26.199999999999953,52.0,52.0,0.0
44.385000000000026,26.204999999999952,53.0,53.0,0.0
44.385000000000026,26.20999999999995,57.0,57.0,0.0
44.385000000000026,26.21499999999995,66.0,66.0,0.0
44.385000000000026,26.21999999999995,66.0,66.0,0.0
44.385000000000026,26.224999999999948,66.0,66.0,0.0
44.39000000000003,25.96,57.0,57.0,0.0
44.39000000000003,25.965,63.0,63.0,0.0
44.39000000000003,25.97,63.0,63.0,0.0
44.39000000000003,25.974999999999998,63.0,63.0,0.0
44.39000000000003,25.979999999999997,54.0,54.0,0.0
44.39000000000003,25.984999999999996,63.0,63.0,0.0
44.39000000000003,25.989999999999995,68.0,68.0,0.0
44.39000000000003,25.994999999999994,68.0,68.0,0.0
44.39000000000003,25.999999999999993,55.0,55.0,0.0
44.39000000000003,26.004999999999992,60.0,60.0,0.0
44.39000000000003,26.00999999999999,60.0,60.0,0.0
44.39000000000003,26.01499999999999,60.0,60.0,0.0
44.39000000000003,26.01999999999999,43.0,48.0,0.10416666666666663
44.39000000000003,26.024999999999988,43.0,48.0,0.10416666666666663
44.39000000000003,26.029999999999987,38.0,49.0,0.22448979591836737
44.39000000000003,26.034999999999986,58.0,58.0,0.0
44.39000000000003,26.039999999999985,47.0,47.0,0.0
44.39000000000003,26.044999999999984,47.0,47.0,0.0
44.39000000000003,26.049999999999983,48.0,48.0,0.0
44.39000000000003,26.054999999999982,48.0,48.0,0.0
44.39000000000003,26.05999999999998,48.0,48.0,0.0
44.39000000000003,26.06499999999998,25.0,25.0,0.0
44.39000000000003,26.06999999999998,36.0,36.0,0.0
44.39000000000003,26.074999999999978,34.0,34.0,0.0
44.39000000000003,26.079999999999977,37.0,37.0,0.0
44.39000000000003,26.084999999999976,41.0,41.0,0.0
44.39000000000003,26.089999999999975,34.0,34.0,0.0
44.39000000000003,26.094999999999974,41.0,41.0,0.0
44.39000000000003,26.099999999999973,50.0,50.0,0.0
44.39000000000003,26.104999999999972,42.0,42.0,0.0
44.39000000000003,26.10999999999997,47.0,47.0,0.0
44.39000000000003,26.11499999999997,58.0,58.0,0.0
44.39000000000003,26.11999999999997,53.0,53.0,0.0
44.39000000000003,26.124999999999968,47.0,47.0,0.0
44.39000000000003,26.129999999999967,52.0,52.0,0.0
44.39000000000003,26.134999999999966,49.0,49.0,0.0
44.39000000000003,26.139999999999965,33.0,33.0,0.0
44.39000000000003,26.144999999999964,45.0,45.0,0.0
44.39000000000003,26.149999999999963,52.0,52.0,0.0
44.39000000000003,26.154999999999962,52.0,52.0,0.0
44.39000000000003,26.15999999999996,52.0,52.0,0.0
44.39000000000003,26.16499999999996,45.0,45.0,0.0
44.39000000000003,26.16999999999996,70.0,70.0,0.0
44.39000000000003,26.174999999999958,70.0,70.0,0.0
44.39000000000003,26.179999999999957,70.0,70.0,0.0
44.39000000000003,26.184999999999956,61.0,61.0,0.0
44.39000000000003,26.189999999999955,61.0,61.0,0.0
44.39000000000003,26.194999999999954,61.0,61.0,0.0
44.39000000000003,26.199999999999953,61.0,61.0,0.0
44.39000000000003,26.204999999999952,62.0,62.0,0.0
44.39000000000003,26.20999999999995,62.0,62.0,0.0
44.39000000000003,26.21499999999995,58.0,58.0,0.0
44.39000000000003,26.21999999999995,67.0,67.0,0.0
44.39000000000003,26.224999999999948,67.0,67.0,0.0
44.39500000000003,25.96,57.0,57.0,0.0
44.39500000000003,25.965,63.0,63.0,0.0
44.39500000000003,25.97,63.0,63.0,0.0
44.39500000000003,25.974999999999998,63.0,63.0,0.0
44.39500000000003,25.979999999999997,63.0,63.0,0.0
44.39500000000003,25.984999999999996,68.0,68.0,0.0
44.39500000000003,25.989999999999995,68.0,68.0,0.0
44.39500000000003,25.994999999999994,68.0,68.0,0.0
44.39500000000003,25.999999999999993,55.0,55.0,0.0
44.39500000000003,26.004999999999992,60.0,60.0,0.0
44.39500000000003,26.00999999999999,60.0,60.0,0.0
44.39500000000003,26.01499999999999,60.0,60.0,0.0
44.39500000000003,26.01999999999999,60.0,60.0,0.0
44.39500000000003,26.024999999999988,28.0,35.0,0.19999999999999996
44.39500000000003,26.029999999999987,56.0,56.0,0.0
44.39500000000003,26.034999999999986,61.0,61.0,0.0
44.39500000000003,26.039999999999985,61.0,61.0,0.0
44.39500000000003,26.044999999999984,49.0,49.0,0.0
44.39500000000003,26.049999999999983,51.0,51.0,0.0
44.39500000000003,26.054999999999982,51.0,51.0,0.0
44.39500000000003,26.05999999999998,39.0,39.0,0.0
44.39500000000003,26.06499999999998,51.0,51.0,0.0
44.39500000000003,26.06999999999998,39.0,39.0,0.0
44.39500000000003,26.074999999999978,37.0,37.0,0.0
44.39500000000003,26.079999999999977,31.0,31.0,0.0
44.39500000000003,26.084999999999976,27.0,27.0,0.0
44.39500000000003,26.089999999999975,39.0,39.0,0.0
44.39500000000003,26.094999999999974,45.0,56.0,0.1964285714285714
44.39500000000003,26.099999999999973,45.0,56.0,0.1964285714285714
44.39500000000003,26.104999999999972,33.0,45.0,0.2666666666666667
44.39500000000003,26.10999999999997,21.0,21.0,0.0
44.39500000000003,26.11499999999997,50.0,50.0,0.0
44.39500000000003,26.11999999999997,12.0,12.0,0.0
44.39500000000003,26.124999999999968,14.0,20.0,0.30000000000000004
44.39500000000003,26.129999999999967,49.0,49.0,0.0
44.39500000000003,26.134999999999966,45.0,52.0,0.13461538461538458
44.39500000000003,26.139999999999965,45.0,52.0,0.13461538461538458
44.39500000000003,26.144999999999964,44.0,51.0,0.13725490196078427
44.39500000000003,26.149999999999963,45.0,45.0,0.0
44.39500000000003,26.154999999999962,45.0,45.0,0.0
44.39500000000003,26.15999999999996,45.0,45.0,0.0
44.39500000000003,26.16499999999996,70.0,70.0,0.0
44.39500000000003,26.16999999999996,70.0,70.0,0.0
44.39500000000003,26.174999999999958,70.0,70.0,0.0
44.39500000000003,26.179999999999957,61.0,61.0,0.0
44.39500000000003,26.184999999999956,64.0,64.0,0.0
44.39500000000003,26.189999999999955,64.0,64.0,0.0
44.39500000000003,26.194999999999954,64.0,64.0,0.0
44.39500000000003,26.199999999999953,64.0,64.0,0.0
44.39500000000003,26.204999999999952,62.0,62.0,0.0
44.39500000000003,26.20999999999995,62.0,62.0,0.0
44.39500000000003,26.21499999999995,62.0,62.0,0.0
44.39500000000003,26.21999999999995,62.0,62.0,0.0
44.39500000000003,26.224999999999948,63.0,63.0,0.0
44.400000000000034,25.96,57.0,57.0,0.0
44.400000000000034,25.965,57.0,57.0,0.0
44.400000000000034,25.97,57.0,57.0,0.0
44.400000000000034,25.974999999999998,63.0,63.0,0.0
44.400000000000034,25.979999999999997,68.0,68.0,0.0
44.400000000000034,25.984999999999996,68.0,68.0,0.0
44.400000000000034,25.989999999999995,68.0,68.0,0.0
44.400000000000034,25.994999999999994,44.0,44.0,0.0
44.400000000000034,25.999999999999993,44.0,44.0,0.0
44.400000000000034,26.004999999999992,25.0,25.0,0.0
44.400000000000034,26.00999999999999,43.0,43.0,0.0
44.400000000000034,26.01499999999999,60.0,60.0,0.0
44.400000000000034,26.01999999999999,43.0,43.0,0.0
44.400000000000034,26.024999999999988,28.0,35.0,0.19999999999999996
44.400000000000034,26.029999999999987,45.0,45.0,0.0
44.400000000000034,26.034999999999986,35.0,35.0,0.0
44.400000000000034,26.039999999999985,37.0,37.0,0.0
44.400000000000034,26.044999999999984,37.0,37.0,0.0
44.400000000000034,26.049999999999983,39.0,39.0,0.0
44.400000000000034,26.054999999999982,39.0,39.0,0.0
44.400000000000034,26.05999999999998,39.0,39.0,0.0
44.400000000000034,26.06499999999998,46.0,46.0,0.0
44.400000000000034,26.06999999999998,48.0,48.0,0.0
44.400000000000034,26.074999999999978,22.0,22.0,0.0
44.400000000000034,26.079999999999977,49.0,49.0,0.0
44.400000000000034,26.084999999999976,44.0,44.0,0.0
44.400000000000034,26.089999999999975,45.0,45.0,0.0
44.400000000000034,26.094999999999974,32.0,32.0,0.0
44.400000000000034,26.099999999999973,49.0,49.0,0.0
44.400000000000034,26.104999999999972,49.0,49.0,0.0
44.400000000000034,26.10999999999997,36.0,36.0,0.0
44.400000000000034,26.11499999999997,26.0,26.0,0.0
44.400000000000034,26.11999999999997,48.0,60.0,0.19999999999999996
44.400000000000034,26.124999999999968,51.0,51.0,0.0
44.400000000000034,26.129999999999967,51.0,51.0,0.0
44.400000000000034,26.134999999999966,51.0,51.0,0.0
44.400000000000034,26.139999999999965,45.0,52.0,0.13461538461538458
44.400000000000034,26.144999999999964,44.0,51.0,0.13725490196078427
44.400000000000034,26.149999999999963,51.0,51.0,0.0
44.400000000000034,26.154999999999962,51.0,51.0,0.0
44.400000000000034,26.15999999999996,46.0,46.0,0.0
44.400000000000034,26.16499999999996,61.0,61.0,0.0
44.400000000000034,26.16999999999996,61.0,61.0,0.0
44.400000000000034,26.174999999999958,61.0,61.0,0.0
44.400000000000034,26.179999999999957,61.0,61.0,0.0
44.400000000000034,26.184999999999956,64.0,64.0,0.0
44.400000000000034,26.189999999999955,64.0,64.0,0.0
44.400000000000034,26.194999999999954,35.0,35.0,0.0
44.400000000000034,26.199999999999953,35.0,35.0,0.0
44.400000000000034,26.204999999999952,36.0,36.0,0.0
44.400000000000034,26.20999999999995,58.0,58.0,0.0
44.400000000000034,26.21499999999995,58.0,58.0,0.0
44.400000000000034,26.21999999999995,58.0,58.0,0.0
44.400000000000034,26.224999999999948,64.0,64.0,0.0
44.40500000000004,25.96,58.0,58.0,0.0
44.40500000000004,25.965,58.0,58.0,0.0
44.40500000000004,25.97,57.0,57.0,0.0
44.40500000000004,25.974999999999998,57.0,57.0,0.0
44.40500000000004,25.979999999999997,54.0,54.0,0.0
44.40500000000004,25.984999999999996,47.0,47.0,0.0
44.40500000000004,25.989999999999995,68.0,68.0,0.0
44.40500000000004,25.994999999999994,44.0,44.0,0.0
44.40500000000004,25.999999999999993,44.0,44.0,0.0
44.40500000000004,26.004999999999992,60.0,60.0,0.0
44.40500000000004,26.00999999999999,27.0,33.0,0.18181818181818177
44.40500000000004,26.01499999999999,39.0,39.0,0.0
44.40500000000004,26.01999999999999,17.0,43.0,0.6046511627906976
44.40500000000004,26.024999999999988,44.0,44.0,0.0
44.40500000000004,26.029999999999987,54.0,54.0,0.0
44.40500000000004,26.034999999999986,26.0,36.0,0.2777777777777778
44.40500000000004,26.039999999999985,37.0,37.0,0.0
44.40500000000004,26.044999999999984,62.0,62.0,0.0
44.40500000000004,26.049999999999983,62.0,62.0,0.0
44.40500000000004,26.054999999999982,62.0,62.0,0.0
44.40500000000004,26.05999999999998,37.0,37.0,0.0
44.40500000000004,26.06499999999998,11.0,17.0,0.3529411764705882
44.40500000000004,26.06999999999998,46.0,46.0,0.0
44.40500000000004,26.074999999999978,44.0,44.0,0.0
44.40500000000004,26.079999999999977,47.0,47.0,0.0
44.40500000000004,26.084999999999976,48.0,48.0,0.0
44.40500000000004,26.089999999999975,54.0,54.0,0.0
44.40500000000004,26.094999999999974,30.0,30.0,0.0
44.40500000000004,26.099999999999973,48.0,48.0,0.0
44.40500000000004,26.104999999999972,49.0,49.0,0.0
44.40500000000004,26.10999999999997,36.0,36.0,0.0
44.40500000000004,26.11499999999997,36.0,36.0,0.0
44.40500000000004,26.11999999999997,40.0,40.0,0.0
44.40500000000004,26.124999999999968,51.0,51.0,0.0
44.40500000000004,26.129999999999967,51.0,51.0,0.0
44.40500000000004,26.134999999999966,51.0,51.0,0.0
44.40500000000004,26.139999999999965,61.0,61.0,0.0
44.40500000000004,26.144999999999964,27.0,35.0,0.22857142857142854
44.40500000000004,26.149999999999963,27.0,35.0,0.22857142857142854
44.40500000000004,26.154999999999962,69.0,69.0,0.0
44.40500000000004,26.15999999999996,46.0,46.0,0.0
44.40500000000004,26.16499999999996,50.0,50.0,0.0
44.40500000000004,26.16999999999996,51.0,51.0,0.0
44.40500000000004,26.174999999999958,42.0,42.0,0.0
44.40500000000004,26.179999999999957,57.0,57.0,0.0
44.40500000000004,26.184999999999956,61.0,61.0,0.0
44.40500000000004,26.189999999999955,36.0,36.0,0.0
44.40500000000004,26.194999999999954,62.0,62.0,0.0
44.40500000000004,26.199999999999953,29.0,29.0,0.0
44.40500000000004,26.204999999999952,36.0,36.0,0.0
44.40500000000004,26.20999999999995,61.0,61.0,0.0
44.40500000000004,26.21499999999995,76.0,76.0,0.0
44.40500000000004,26.21999999999995,40.0,40.0,0.0
44.40500000000004,26.224999999999948,94.0,94.0,0.0
44.41000000000004,25.96,58.0,58.0,0.0
44.41000000000004,25.965,58.0,58.0,0.0
44.41000000000004,25.97,64.0,64.0,0.0
44.41000000000004,25.974999999999998,64.0,64.0,0.0
44.41000000000004,25.979999999999997,47.0,47.0,0.0
44.41000000000004,25.984999999999996,47.0,47.0,0.0
44.41000000000004,25.989999999999995,40.0,40.0,0.0
44.41000000000004,25.994999999999994,40.0,40.0,0.0
44.41000000000004,25.999999999999993,41.0,41.0,0.0
44.41000000000004,26.004999999999992,43.0,43.0,0.0
44.41000000000004,26.00999999999999,43.0,43.0,0.0
44.41000000000004,26.01499999999999,39.0,39.0,0.0
44.41000000000004,26.01999999999999,46.0,46.0,0.0
44.41000000000004,26.024999999999988,33.0,33.0,0.0
44.41000000000004,26.029999999999987,54.0,54.0,0.0
44.41000000000004,26.034999999999986,16.0,16.0,0.0
44.41000000000004,26.039999999999985,47.0,47.0,0.0
44.41000000000004,26.044999999999984,24.0,24.0,0.0
44.41000000000004,26.049999999999983,62.0,62.0,0.0
44.41000000000004,26.054999999999982,62.0,62.0,0.0
44.41000000000004,26.05999999999998,62.0,62.0,0.0
44.41000000000004,26.06499999999998,41.0,41.0,0.0
44.41000000000004,26.06999999999998,22.0,28.0,0.2142857142857143
44.41000000000004,26.074999999999978,34.0,34.0,0.0
44.41000000000004,26.079999999999977,28.0,28.0,0.0
44.41000000000004,26.084999999999976,51.0,51.0,0.0
44.41000000000004,26.089999999999975,42.0,42.0,0.0
44.41000000000004,26.094999999999974,22.0,22.0,0.0
44.41000000000004,26.099999999999973,59.0,59.0,0.0
44.41000000000004,26.104999999999972,58.0,58.0,0.0
44.41000000000004,26.10999999999997,63.0,63.0,0.0
44.41000000000004,26.11499999999997,47.0,47.0,0.0
44.41000000000004,26.11999999999997,51.0,51.0,0.0
44.41000000000004,26.124999999999968,63.0,63.0,0.0
44.41000000000004,26.129999999999967,49.0,49.0,0.0
44.41000000000004,26.134999999999966,52.0,52.0,0.0
44.41000000000004,26.139999999999965,37.0,37.0,0.0
44.41000000000004,26.144999999999964,22.0,22.0,0.0
44.41000000000004,26.149999999999963,50.0,50.0,0.0
44.41000000000004,26.154999999999962,43.0,43.0,0.0
44.41000000000004,26.15999999999996,35.0,35.0,0.0
44.41000000000004,26.16499999999996,51.0,51.0,0.0
44.41000000000004,26.16999999999996,37.0,37.0,0.0
44.41000000000004,26.174999999999958,42.0,42.0,0.0
44.41000000000004,26.179999999999957,50.0,50.0,0.0
44.41000000000004,26.184999999999956,50.0,50.0,0.0
44.41000000000004,26.189999999999955,53.0,53.0,0.0
44.41000000000004,26.194999999999954,27.0,27.0,0.0
44.41000000000004,26.199999999999953,43.0,43.0,0.0
44.41000000000004,26.204999999999952,40.0,40.0,0.0
44.41000000000004,26.20999999999995,68.0,68.0,0.0
44.41000000000004,26.21499999999995,58.0,58.0,0.0
44.41000000000004,26.21999999999995,50.0,50.0,0.0
44.41000000000004,26.224999999999948,89.0,89.0,0.0
44.41500000000004,25.96,58.0,58.0,0.0
44.41500000000004,25.965,64.0,64.0,0.0
44.41500000000004,25.97,70.0,70.0,0.0
44.41500000000004,25.974999999999998,64.0,64.0,0.0
44.41500000000004,25.979999999999997,64.0,64.0,0.0
44.41500000000004,25.984999999999996,47.0,47.0,0.0
44.41500000000004,25.989999999999995,35.0,35.0,0.0
44.41500000000004,25.994999999999994,35.0,35.0,0.0
44.41500000000004,25.999999999999993,35.0,35.0,0.0
44.41500000000004,26.004999999999992,34.0,34.0,0.0
44.41500000000004,26.00999999999999,39.0,39.0,0.0
44.41500000000004,26.01499999999999,13.0,18.0,0.2777777777777778
44.41500000000004,26.01999999999999,28.0,43.0,0.34883720930232553
44.41500000000004,26.024999999999988,44.0,44.0,0.0
44.41500000000004,26.029999999999987,28.0,28.0,0.0
44.41500000000004,26.034999999999986,27.0,27.0,0.0
44.41500000000004,26.039999999999985,23.0,30.0,0.23333333333333328
44.41500000000004,26.044999999999984,24.0,24.0,0.0
44.41500000000004,26.049999999999983,47.0,47.0,0.0
44.41500000000004,26.054999999999982,60.0,60.0,0.0
44.41500000000004,26.05999999999998,59.0,59.0,0.0
44.41500000000004,26.06499999999998,48.0,48.0,0.0
44.41500000000004,26.06999999999998,38.0,38.0,0.0
44.41500000000004,26.074999999999978,30.0,30.0,0.0
44.41500000000004,26.079999999999977,15.0,15.0,0.0
44.41500000000004,26.084999999999976,40.0,40.0,0.0
44.41500000000004,26.089999999999975,34.0,34.0,0.0
44.41500000000004,26.094999999999974,46.0,46.0,0.0
44.41500000000004,26.099999999999973,56.0,56.0,0.0
44.41500000000004,26.104999999999972,52.0,52.0,0.0
44.41500000000004,26.10999999999997,50.0,50.0,0.0
44.41500000000004,26.11499999999997,51.0,51.0,0.0
44.41500000000004,26.11999999999997,59.0,59.0,0.0
44.41500000000004,26.124999999999968,54.0,54.0,0.0
44.41500000000004,26.129999999999967,24.0,24.0,0.0
44.41500000000004,26.134999999999966,54.0,54.0,0.0
44.41500000000004,26.139999999999965,33.0,33.0,0.0
44.41500000000004,26.144999999999964,40.0,40.0,0.0
44.41500000000004,26.149999999999963,40.0,40.0,0.0
44.41500000000004,26.154999999999962,31.0,31.0,0.0
44.41500000000004,26.15999999999996,49.0,49.0,0.0
44.41500000000004,26.16499999999996,27.0,27.0,0.0
44.41500000000004,26.16999999999996,36.0,36.0,0.0
44.41500000000004,26.174999999999958,50.0,50.0,0.0
44.41500000000004,26.179999999999957,57.0,57.0,0.0
44.41500000000004,26.184999999999956,50.0,50.0,0.0
44.41500000000004,26.189999999999955,50.0,50.0,0.0
44.41500000000004,26.194999999999954,53.0,53.0,0.0
44.41500000000004,26.199999999999953,43.0,43.0,0.0
44.41500000000004,26.204999999999952,43.0,43.0,0.0
44.41500000000004,26.20999999999995,58.0,58.0,0.0
44.41500000000004,26.21499999999995,58.0,58.0,0.0
44.41500000000004,26.21999999999995,50.0,50.0,0.0
44.41500000000004,26.224999999999948,50.0,50.0,0.0
44.420000000000044,25.96,70.0,70.0,0.0
44.420000000000044,25.965,70.0,70.0,0.0
44.420000000000044,25.97,64.0,64.0,0.0
44.420000000000044,25.974999999999998,64.0,64.0,0.0
44.420000000000044,25.979999999999997,64.0,64.0,0.0
44.420000000000044,25.984999999999996,35.0,35.0,0.0
44.420000000000044,25.989999999999995,35.0,35.0,0.0
44.420000000000044,25.994999999999994,35.0,35.0,0.0
44.420000000000044,25.999999999999993,35.0,35.0,0.0
44.420000000000044,26.004999999999992,34.0,34.0,0.0
44.420000000000044,26.00999999999999,39.0,39.0,0.0
44.420000000000044,26.01499999999999,24.0,24.0,0.0
44.420000000000044,26.01999999999999,32.0,32.0,0.0
44.420000000000044,26.024999999999988,15.0,15.0,0.0
44.420000000000044,26.029999999999987,49.0,49.0,0.0
44.420000000000044,26.034999999999986,25.0,25.0,0.0
44.420000000000044,26.039999999999985,36.0,36.0,0.0
44.420000000000044,26.044999999999984,44.0,44.0,0.0
44.420000000000044,26.049999999999983,28.0,28.0,0.0
44.420000000000044,26.054999999999982,53.0,53.0,0.0
44.420000000000044,26.05999999999998,48.0,48.0,0.0
44.420000000000044,26.06499999999998,15.0,15.0,0.0
44.420000000000044,26.06999999999998,36.0,36.0,0.0
44.420000000000044,26.074999999999978,33.0,33.0,0.0
44.420000000000044,26.079999999999977,35.0,44.0,0.20454545454545459
44.420000000000044,26.084999999999976,49.0,49.0,0.0
44.420000000000044,26.089999999999975,17.0,17.0,0.0
44.420000000000044,26.094999999999974,42.0,42.0,0.0
44.420000000000044,26.099999999999973,47.0,47.0,0.0
44.420000000000044,26.104999999999972,12.0,17.0,0.2941176470588235
44.420000000000044,26.10999999999997,63.0,63.0,0.0
44.420000000000044,26.11499999999997,47.0,47.0,0.0
44.420000000000044,26.11999999999997,46.0,46.0,0.0
44.420000000000044,26.124999999999968,27.0,27.0,0.0
44.420000000000044,26.129999999999967,34.0,34.0,0.0
44.420000000000044,26.134999999999966,17.0,35.0,0.5142857142857142
44.420000000000044,26.139999999999965,21.0,21.0,0.0
44.420000000000044,26.144999999999964,50.0,50.0,0.0
44.420000000000044,26.149999999999963,17.0,25.0,0.31999999999999995
44.420000000000044,26.154999999999962,50.0,50.0,0.0
44.420000000000044,26.15999999999996,35.0,35.0,0.0
